5,8.368492126464844e-05,0.004011631011962891,5.9604644775390625e-05,
10,0.0001552104949951172,0.0006625652313232422,0.00014138221740722656,
25,0.0005452632904052734,0.0007843971252441406,0.00032591819763183594,
50,0.0008213520050048828,0.0012078285217285156,0.0005767345428466797,
100,0.0018541812896728516,
0.001922607421875,0.0010235309600830078,200,0.0038089752197265625,
0.0025403499603271484,0.001817941665649414,500,
0.011015892028808594,0.0052471160888671875,0.005049943923950195,1000,
0.01741194725036621,0.009684324264526367,0.009832382202148438,5,0.00013780593872070312,0.0012102127075195312,7.462501525878906e-05,
10,0.0004901885986328125,0.0015358924865722656,0.0001556873321533203,
25,0.0005266666412353516,0.0009489059448242188,0.00032973289489746094,
50,0.0008325576782226562,0.0011096000671386719,0.0005319118499755859,
100,0.0019118785858154297,0.0015234947204589844,0.0010504722595214844,
200,0.004152536392211914,
0.00237274169921875,0.0019376277923583984,500,
0.010657072067260742,0.006210803985595703,0.004756927490234375,1000,
0.017524003982543945,0.010151147842407227,0.00950932502746582,5,0.00010132789611816406,0.0012443065643310547,6.890296936035156e-05,
10,0.000171661376953125,0.0011165142059326172,0.00012421607971191406,
25,0.0005352497100830078,0.0010221004486083984,0.00048613548278808594,
50,0.0009636878967285156,0.0010614395141601562,0.0006349086761474609,
100,0.0018908977508544922,0.0015339851379394531,0.0010089874267578125,
200,0.004680156707763672,
0.002419710159301758,0.002354145050048828,500,
0.009673118591308594,0.005323171615600586,0.00511622428894043,1000,
0.01754927635192871,0.009860992431640625,0.008936643600463867,5,9.226799011230469e-05,0.0008792877197265625,7.224082946777344e-05,
10,0.00017714500427246094,0.0007781982421875,0.00013446807861328125,
25,0.0005688667297363281,0.0015425682067871094,0.00029087066650390625,
50,0.0010919570922851562,0.0011875629425048828,0.0005259513854980469,
100,0.002510547637939453,0.0015451908111572266,0.001068115234375,
200,0.005214214324951172,
0.002966165542602539,0.0019278526306152344,500,
0.00977182388305664,0.005058765411376953,0.005564689636230469,1000,
0.017769336700439453,0.009395599365234375,0.008703470230102539,5,9.655952453613281e-05,0.0005924701690673828,6.67572021484375e-05,
10,0.0006594657897949219,0.0011260509490966797,0.0001304149627685547,
25,0.0003867149353027344,0.0013113021850585938,0.00036144256591796875,
50,0.0014920234680175781,0.0013060569763183594,0.0005726814270019531,
100,0.0020437240600585938,0.0023534297943115234,0.0010857582092285156,
200,0.003978252410888672,0.002857685089111328,0.002120494842529297,
500,
0.01577305793762207,0.005559444427490234,0.005791425704956055,1000,
0.01595592498779297,0.010333538055419922,0.010124921798706055,
