11391,0
35310,0
67399,0
99479,0
112169,0
163648,0
188,0
238,0
553,0
1128,0
3228,0
6428,0
16528,0
33028,0
188,0
248,0
578,0
1628,0
3228,0
4428,0
16028,0
33028,0
188,0
348,0
578,0
1128,0
3228,0
4428,0
11028,0
23028,0
188,0
348,0
553,0
1628,0
3228,0
6428,0
11028,0
23028,0
133,0
348,0
828,0
1128,0
2228,0
4428,0
16528,0
33028,0
