100,5,3,0.0012145042419433594,
100,11,3,0.0016520023345947266,
100,21,3,0.002931356430053711,
100,31,3,0.006287813186645508,
100,41,3,0.006174325942993164,
100,51,3,0.010150432586669922,
100,5,3,0.0009555816650390625,
100,11,3,0.0017080307006835938,
100,21,3,0.003794431686401367,
100,31,3,0.005280256271362305,
100,41,3,0.00620579719543457,
100,51,3,0.007300376892089844,
100,5,3,0.0007219314575195312,
100,11,3,0.0020771026611328125,
100,21,3,0.0037841796875,
100,31,3,0.004266977310180664,
100,41,3,0.005720615386962891,
100,51,3,0.008640527725219727,
100,5,3,0.0008156299591064453,
100,11,3,0.0014395713806152344,
100,21,3,0.003355741500854492,
100,31,3,0.0055429935455322266,
100,41,3,0.007326364517211914,
100,51,3,0.008644342422485352,
100,5,3,0.0009946823120117188,
100,11,3,0.0016129016876220703,
100,21,3,0.002774477005004883,
100,31,3,0.005410671234130859,
100,41,3,0.006442546844482422,
100,51,3,0.009893178939819336,
5,5,3,0.00010204315185546875,
10,5,3,0.0003294944763183594,
25,5,3,0.000308990478515625,
50,5,3,0.0006377696990966797,
100,5,3,0.0008141994476318359,
200,5,3,0.0018320083618164062,
500,5,3,0.005186796188354492,
1000,5,3,0.015996217727661133,
5,5,3,0.00011706352233886719,
10,5,3,0.0001552104949951172,
25,5,3,0.00031495094299316406,
50,5,3,0.0004532337188720703,
100,5,3,0.0010344982147216797,
200,5,3,0.0014445781707763672,
500,5,3,0.004441022872924805,
1000,5,3,0.0074002742767333984,
5,5,3,0.00016307830810546875,
10,5,3,0.000156402587890625,
25,5,3,0.00024366378784179688,
50,5,3,0.0004794597625732422,
100,5,3,0.0008218288421630859,
200,5,3,0.0018169879913330078,
500,5,3,0.004538297653198242,
1000,5,3,0.007104635238647461,
5,5,3,0.00011181831359863281,
10,5,3,0.00017213821411132812,
25,5,3,0.0003218650817871094,
50,5,3,0.0004329681396484375,
100,5,3,0.0009450912475585938,
200,5,3,0.001550912857055664,
500,5,3,0.005036592483520508,
1000,5,3,0.009644031524658203,
5,5,3,9.846687316894531e-05,
10,5,3,0.00019025802612304688,
25,5,3,0.0002665519714355469,
50,5,3,0.0004284381866455078,
100,5,3,0.0007846355438232422,
200,5,3,0.0016367435455322266,
500,5,3,0.0044825077056884766,
1000,5,3,0.008814334869384766,
