100,5,3,0.0016560554504394531,0.0015137195587158203,0.0012557506561279297,0.0003707408905029297,
100,11,3,0.004109859466552734,0.0017504692077636719,0.0017688274383544922,0.00019669532775878906,
100,21,3,0.007006645202636719,0.0016565322875976562,0.0019061565399169922,
100,31,3,0.011372566223144531,0.002110004425048828,0.0020904541015625,0.00016045570373535156,
100,41,3,0.015155553817749023,0.00215911865234375,0.002604246139526367,0.00019049644470214844,
100,51,3,0.020639657974243164,0.002585172653198242,0.0028531551361083984,0.00012612342834472656,
100,5,3,0.0018944740295410156,0.0017998218536376953,0.0009868144989013672,0.00037741661071777344,
100,11,3,0.0037615299224853516,0.00154876708984375,0.0012285709381103516,0.0002205371856689453,
100,21,3,0.009216785430908203,0.0017924308776855469,0.0016052722930908203,0.00012755393981933594,
100,31,3,0.010294675827026367,0.0022542476654052734,0.0021708011627197266,0.00018930435180664062,
100,41,3,0.014107465744018555,0.0024483203887939453,0.0023589134216308594,0.00024199485778808594,
100,51,3,0.018210411071777344,0.0027091503143310547,0.0028510093688964844,0.0001552104949951172,
100,5,3,0.0018510818481445312,0.0014338493347167969,0.001149892807006836,0.0002129077911376953,
100,11,3,0.003412961959838867,0.0015778541564941406,0.001196146011352539,0.00021839141845703125,
100,21,3,0.00728297233581543,0.0017809867858886719,0.0017833709716796875,0.0002105236053466797,
100,31,3,0.010663509368896484,0.002016782760620117,0.0021622180938720703,0.00020432472229003906,
100,41,3,0.014755725860595703,0.002675771713256836,0.0024034976959228516,0.00016307830810546875,
100,51,3,0.01833200454711914,0.0025446414947509766,0.003205537796020508,0.00024437904357910156,
100,5,3,0.0017344951629638672,0.0014638900756835938,0.0009324550628662109,0.00018286705017089844,
100,11,3,0.0039768218994140625,0.0016834735870361328,0.0013949871063232422,0.0003345012664794922,
100,21,3,0.0069849491119384766,0.0022437572479248047,0.0016026496887207031,0.00016498565673828125,
100,31,3,0.010624885559082031,0.0019011497497558594,0.0020172595977783203,0.00016045570373535156,
100,41,3,0.013683319091796875,0.0022411346435546875,0.0022623538970947266,0.0001862049102783203,
100,51,3,0.01856684684753418,0.002526998519897461,0.0037326812744140625,0.00021719932556152344,
100,5,3,0.0015537738800048828,0.0016703605651855469,0.0009675025939941406,0.0001914501190185547,
100,11,3,0.0037708282470703125,0.0015845298767089844,0.0013015270233154297,0.0001392364501953125,
100,21,3,0.0072596073150634766,0.0019974708557128906,0.0017213821411132812,0.00019168853759765625,
100,31,3,0.01070404052734375,0.0020437240600585938,0.0020449161529541016,0.0003390312194824219,
100,41,3,0.014577388763427734,0.0022695064544677734,0.002624988555908203,0.00032329559326171875,
100,51,3,0.017748355865478516,0.0030260086059570312,0.0028197765350341797,0.00017333030700683594,
5,5,3,0.00019168853759765625,0.0004837512969970703,6.628036499023438e-05,0.00015211105346679688,
10,5,3,0.0002048015594482422,0.0006461143493652344,0.00010752677917480469,7.987022399902344e-05,
25,5,3,0.00045609474182128906,0.000682830810546875,0.0002651214599609375,0.00011920928955078125,
50,5,3,0.0009891986846923828,0.0010423660278320312,0.0005242824554443359,0.00011968612670898438,
100,5,3,0.0017430782318115234,0.001392364501953125,0.0011217594146728516,0.00015974044799804688,
200,5,3,0.0032339096069335938,0.002267122268676758,0.0018863677978515625,0.0003876686096191406,
500,5,3,0.00811767578125,0.0046956539154052734,0.004793405532836914,0.0005967617034912109,
1000,5,3,0.017821788787841797,0.009746074676513672,0.01035165786743164,0.0008840560913085938,
5,5,3,0.00014400482177734375,0.0006456375122070312,6.175041198730469e-05,7.772445678710938e-05,
10,5,3,0.0001964569091796875,0.0004763603210449219,0.00011539459228515625,0.000102996826171875,
25,5,3,0.00040984153747558594,0.0006477832794189453,0.0003108978271484375,
50,5,3,0.0008928775787353516,0.0016696453094482422,0.0007979869842529297,0.00013184547424316406,
100,5,3,0.001753091812133789,0.0014541149139404297,0.0011873245239257812,0.0002620220184326172,
200,5,3,0.0033948421478271484,0.0029108524322509766,0.002007722854614258,0.000263214111328125,
500,5,3,0.008331298828125,0.005736827850341797,0.005348920822143555,0.00047206878662109375,
1000,5,3,0.0178985595703125,0.01046442985534668,0.010284662246704102,0.0017113685607910156,
5,5,3,0.0001316070556640625,0.0005719661712646484,6.270408630371094e-05,8.702278137207031e-05,
10,5,3,0.00019097328186035156,0.0005559921264648438,0.00011730194091796875,9.489059448242188e-05,
25,5,3,0.0004379749298095703,0.0007853507995605469,0.0002675056457519531,9.679794311523438e-05,
50,5,3,0.0008695125579833984,0.0009720325469970703,0.00046515464782714844,0.00010991096496582031,
100,5,3,0.001631021499633789,0.0016713142395019531,0.0010454654693603516,0.0001544952392578125,
200,5,3,0.003420591354370117,0.0023801326751708984,0.0019769668579101562,0.00025916099548339844,
500,5,3,0.007771015167236328,0.00466609001159668,0.005155324935913086,0.0006430149078369141,
1000,5,3,0.01693272590637207,0.00960397720336914,0.009958982467651367,0.0013093948364257812,
5,5,3,0.0001666545867919922,0.0009672641754150391,6.29425048828125e-05,6.0558319091796875e-05,
10,5,3,0.0002002716064453125,0.0005848407745361328,0.00012302398681640625,9.226799011230469e-05,
25,5,3,0.0004894733428955078,0.0006558895111083984,0.00028634071350097656,0.00012564659118652344,
50,5,3,0.0008859634399414062,0.0009961128234863281,0.0005037784576416016,
100,5,3,0.0015316009521484375,0.0013017654418945312,0.0010161399841308594,0.0003528594970703125,
200,5,3,0.0036046504974365234,0.0024607181549072266,0.0019505023956298828,0.00021958351135253906,
500,5,3,0.008466958999633789,0.00452733039855957,0.0046765804290771484,0.0007169246673583984,
1000,5,3,0.018983125686645508,0.009819984436035156,0.009961605072021484,0.0011377334594726562,
5,5,3,0.0001270771026611328,0.0005352497100830078,8.392333984375e-05,6.723403930664062e-05,
10,5,3,0.00020170211791992188,0.00048279762268066406,0.00011944770812988281,0.0007407665252685547,
25,5,3,0.0003886222839355469,0.0006873607635498047,0.0002448558807373047,0.00011348724365234375,
50,5,3,0.0008809566497802734,0.001073598861694336,0.0017731189727783203,0.003767728805541992,
100,5,3,0.0016758441925048828,0.0014312267303466797,0.0013828277587890625,0.00016736984252929688,
200,5,3,0.003294229507446289,0.0028336048126220703,0.0019371509552001953,0.0002911090850830078,
500,5,3,0.008760213851928711,0.005286455154418945,0.0048828125,0.0005791187286376953,
1000,5,3,0.019057273864746094,0.009197235107421875,0.010807275772094727,0.0010833740234375,
