5,5,3,5.507469177246094e-05,
10,5,3,9.465217590332031e-05,
25,5,3,0.0002703666687011719,
50,5,3,0.0005428791046142578,
100,5,3,0.001069784164428711,
200,5,3,
500,5,3,0.006439685821533203,
1000,5,3,0.010323762893676758,
5,5,3,5.626678466796875e-05,
10,5,3,9.34600830078125e-05,
25,5,3,0.0002570152282714844,
50,5,3,0.0005018711090087891,
100,5,3,0.0010371208190917969,
200,5,3,0.0020978450775146484,
500,5,3,0.0053098201751708984,
1000,5,3,
5,5,3,5.6743621826171875e-05,
10,5,3,9.751319885253906e-05,
25,5,3,
50,5,3,0.00063323974609375,
100,5,3,0.0010497570037841797,
200,5,3,0.0022017955780029297,
500,5,3,0.006578922271728516,
1000,5,3,0.012934446334838867,
5,5,3,5.698204040527344e-05,
10,5,3,9.799003601074219e-05,
25,5,3,0.0003135204315185547,
50,5,3,0.0004425048828125,
100,5,3,0.0010523796081542969,
200,5,3,0.0019915103912353516,
500,5,3,0.0059587955474853516,
1000,5,3,0.009806394577026367,
5,5,3,5.245208740234375e-05,
10,5,3,0.00010442733764648438,
25,5,3,0.00023937225341796875,
50,5,3,0.00044989585876464844,
100,5,3,0.0010745525360107422,
200,5,3,0.001768350601196289,
500,5,3,0.0048389434814453125,
1000,5,3,0.011533975601196289,
