200,3,3,0.0011553764343261719,
200,5,3,0.002079486846923828,
200,7,3,0.0028095245361328125,
200,11,3,0.004214763641357422,
200,15,3,0.006666660308837891,
200,21,3,0.009009122848510742,
200,25,3,0.010733842849731445,
200,31,3,0.013077974319458008,
200,35,3,0.014783859252929688,
200,41,3,0.019136428833007812,
200,45,3,0.019784212112426758,
200,51,3,0.02413201332092285,
200,3,3,0.0012373924255371094,
200,5,3,0.002298593521118164,
200,7,3,0.0030434131622314453,
200,11,3,0.004651069641113281,
200,15,3,0.006407499313354492,
200,21,3,0.008976936340332031,
200,25,3,0.009756326675415039,
200,31,3,0.013689041137695312,
200,35,3,0.015372276306152344,
200,41,3,0.0175931453704834,
200,45,3,0.01908135414123535,
200,51,3,0.024147748947143555,
200,3,3,0.0011229515075683594,
200,5,3,0.001928091049194336,
200,7,3,0.0029211044311523438,
200,11,3,0.004523038864135742,
200,15,3,0.0063381195068359375,
200,21,3,0.008970260620117188,
200,25,3,0.015015125274658203,
200,31,3,0.01312875747680664,
200,35,3,0.01405477523803711,
200,41,3,0.016781091690063477,
200,45,3,0.017867088317871094,
200,51,3,0.03041553497314453,
200,3,3,0.0012328624725341797,
200,5,3,0.0020055770874023438,
200,7,3,0.0027875900268554688,
200,11,3,0.0056798458099365234,
200,15,3,0.00597834587097168,
200,21,3,0.008002996444702148,
200,25,3,0.011440515518188477,
200,31,3,0.013445615768432617,
200,35,3,0.015070438385009766,
200,41,3,0.017344236373901367,
200,45,3,0.01932668685913086,
200,51,3,0.021595478057861328,
200,3,3,0.0012252330780029297,
200,5,3,0.002245664596557617,
200,7,3,0.0029802322387695312,
200,11,3,0.00473332405090332,
200,15,3,0.0063669681549072266,
200,21,3,0.008919715881347656,
200,25,3,0.010917901992797852,
200,31,3,0.012845754623413086,
200,35,3,0.01493072509765625,
200,41,3,0.017057418823242188,
200,45,3,0.0180666446685791,
200,51,3,0.020477771759033203,
